company_code,avg_daily_high_low_range,avg_daily_volume,avg_trading_capital,instrument_token,tradingsymbol,name,exchange
3175,,,,3175,RAGHUSYN,Raghuvir Synthetics Ltd.,BSE
3176,,,,3176,JATTAINDUS,Jattashankar Industries Limited,BSE
3177,,,,3177,KAMADGIRI,Kamadgiri Fashion Limited,BSE
3178,,,,3178,OMNITEX,Omnitex Industries (India) Ltd.,BSE
3179,,,,3179,PATSPINLTD,Patspin India Ltd.,BSE
3180,,,,3180,ONEGLOBAL,ONE GLOBAL SERVICE PROVIDER LIMITED,BSE
3181,,,,3181,NEOINFRA,Neo Infracon Ltd.,BSE
3182,,,,3182,GENESIS,GENESIS IBRC INDIA LIMITED,BSE
3183,,,,3183,WINSOME,Winsome Yarns Ltd.,BSE
3184,,,,3184,PREMIERPOL,Premier Polyfilm Ltd.,BSE
3185,,,,3185,EVERFIN,EVERLON FINANCIALS LIMITED,BSE
3186,,,,3186,KRRAIL,K&R RAIL ENGINEERING LIMITED,BSE
3187,,,,3187,YARNSYN,Yarn Syndicate Ltd.,BSE
3188,,,,3188,GUJCOTEX,Gujarat Cotex Ltd,BSE
3189,,,,3189,GARWSYN,Garware Synthetics Ltd.,BSE
3190,,,,3190,ECOHOTELS,ECO HOTELS AND RESORTS LIMITED,BSE
3191,,,,3191,SARUPINDUS,SARUP INDUSTRIES LIMITED,BSE
3192,,,,3192,MANORG,Mangalam Organics Limited,BSE
3193,,,,3193,HINDADH,Hindustan Adhesives Ltd.,BSE
3194,,,,3194,BPAGRI,Blue Pearl Agriventures Limited,BSE
3195,,,,3195,SRIKPRIND,Sri KPR Industries Ltd,BSE
3196,,,,3196,LSIND,LS Industries Limited,BSE
3197,,,,3197,JYOTIRES,Jyoti Resins & Adhesives Ltd,BSE
3198,,,,3198,MHLXMIRU,Mahalaxmi Rubtech Ltd.,BSE
3199,,,,3199,SOUTLAT,Southern Latex Ltd.,BSE
3200,,,,3200,OSWAYRN,Oswal Yarns Ltd.,BSE
3201,,,,3201,WINSOMTX,Winsome Textile Industries Ltd,BSE
3202,,,,3202,MODINSU,Modern Insulators Ltd.,BSE
3203,,,,3203,REGENCERAM,Regency Ceramics Ltd,BSE
3204,,,,3204,ASAHIINDIA,Asahi India Glass Ltd.,BSE
3205,,,,3205,MURUDCERA,Murudeshwar Ceramics Ltd.,BSE
3206,,,,3206,SAINTGOBAIN,Saint-Gobain Sekurit India Ltd.,BSE
3207,,,,3207,ANANTRAJ,Anant Raj Limited,BSE
3208,,,,3208,MADHUDIN,Madhusudan Industries Ltd.,BSE
3209,,,,3209,RESTILE,Restile Ceramics Ltd.,BSE
3210,,,,3210,MADHAV,Madhav Marbles & Granites Ltd.,BSE
3211,,,,3211,RAMASIGNS,Ramasigns Industries Limited,BSE
3212,,,,3212,HINDNATGLS,Hindusthan National Glass & Industr,BSE
3213,,,,3213,HALDYNGL,Haldyn Glass Limited,BSE
3214,,,,3214,DUROPLY,DUROPLY INDUSTRIES LIMITED,BSE
3215,,,,3215,SHREYANIND,Shreyans Industries Limited.,BSE
3216,,,,3216,AGIOPAPER,Agio Paper & Industries Limited,BSE
3217,,,,3217,STARPAPER,Star Paper Mills Ltd.,BSE
3218,,,,3218,PAKKA,PAKKA LIMITED,BSE
3219,,,,3219,TAHMARENT,TAHMAR ENTERPRISES LIMITED,BSE
3220,,,,3220,SOMAPPR,Soma Papers & Industries Ltd.,BSE
3221,,,,3221,NATPLY,National Plywood Industries Ltd.,BSE
3222,,,,3222,ARROWGREEN,Arrow Greentech Limited,BSE
3223,,,,3223,VISHNU,Vishnu Chemicals Limited,BSE
3224,,,,3224,JUMBO,Jumbo Bag ltd.,BSE
3225,,,,3225,NRAIL,N.R.Agarwal Industries Ltd.,BSE
3226,,,,3226,3PLAND,3P LAND HOLDINGS LTD.,BSE
3227,,,,3227,SANPA,Sangal Papers Ltd.,BSE
3228,,,,3228,VENTURA,Ventura Textiles Ltd.,BSE
3229,,,,3229,SHKARTP,Shree Karthik Papers Ltd.,BSE
3230,,,,3230,STHINPA,South India Paper Mills Ltd.,BSE
3231,,,,3231,FAMILYCARE,FAMILY CARE HOSPITALS LIMITED,BSE
3232,,,,3232,VINDHYATEL,Vindhya Telelinks Ltd.,BSE
3233,,,,3233,RIR,RIR POWER ELECTRONICS LIMITED,BSE
3234,,,,3234,ADORWELD,Ador Welding Ltd.,BSE
3235,,,,3235,IDM,International Data Managements Ltd.,BSE
3236,,,,3236,SALZERELEC,Salzer Electronics Ltd.,BSE
3237,,,,3237,JETKINGQ,Jetking Infotrain Ltd.,BSE
3238,,,,3238,INDAGIV,Ind-Agiv Commerce Ltd.,BSE
3239,,,,3239,APLAB,Aplab Ltd.,BSE
3240,,,,3240,PCS,PCS Technology Ltd.,BSE
3241,,,,3241,USHAMART,Usha Martin Ltd.,BSE
3242,,,,3242,SPELS,SPEL Semiconductor Ltd.,BSE
3243,,,,3243,SUBROS,Subros Ltd.,BSE
3244,,,,3244,EDVENSWA,Edvenswa Enterprises Limited,BSE
3245,,,,3245,PERVASIVE,Pervasive Commodities Limited,BSE
3246,,,,3246,HONAUT,Honeywell Automation India Ltd.,BSE
3247,,,,3247,SWITCHTE,Switching Technologies Gunther Ltd.,BSE
3248,,,,3248,LUMAXIND,Lumax Industries Ltd.,BSE
3249,,,,3249,DIGISPICE,DIGISPICE TECHNOLOGIES LIMITED,BSE
3250,,,,3250,CALCOM,Calcom Vision Ltd.,BSE
3251,,,,3251,DYNAVSN,Dynavision Limited,BSE
3252,,,,3252,BCCFUBA,BCC Fuba India Ltd.,BSE
3253,,,,3253,PRECISIO,Precision Electronics Ltd.,BSE
3254,,,,3254,FINELINE,Fine-line Circuits Ltd.,BSE
3255,,,,3255,HBLENGINE,HBL ENGINEERING LIMITED,BSE
3256,,,,3256,S&SPOWER,S & S Power Switchgears Ltd.,BSE
3257,,,,3257,GUJARATPOLY,Gujarat Poly Electronics Limited,BSE
3258,,,,3258,GIPCL,Gujarat Industries Power Co. Ltd,BSE
3259,,,,3259,MAGNUS,MAGNUS RETAIL LIMITED,BSE
3260,,,,3260,CMICABLES,CMI Limited,BSE
3261,,,,3261,MOTHERSON,Samvardhana Motherson International Limited,BSE
3262,,,,3262,MINDTECK,Mindteck (India) Ltd,BSE
3263,,,,3263,HAVELLS,Havells India Limited,BSE
3264,,,,3264,ACIIN,ACI Infocom Ltd.,BSE
3265,,,,3265,SBECSYS,SBEC Systems (Ind) Ltd.,BSE
3266,,,,3266,INCAP,Incap Ltd,BSE
3267,,,,3267,GUJINTRX,Gujarat Intrux Limited,BSE
3268,,,,3268,IGARASHI,Igarashi Motors India Ltd.,BSE
3269,,,,3269,SYMPHONY,Symphony Limited,BSE
3270,,,,3270,VINTRON,Vintron Informatics Ltd.,BSE
3271,,,,3271,PANELEC,Pan Electronics India Ltd.,BSE
3272,,,,3272,VXLINSTR,VXL Instruments Ltd.,BSE
3273,,,,3273,SHYAMTEL,Shyam Telecom Ltd.,BSE
3274,,,,3274,LEENEE,Lee & Nee Softwares (Exports) Ltd.,BSE
3275,,,,3275,PATELSAI,Patels Airtemp (I) Ltd.,BSE
3276,,,,3276,BUTTERFLY,Butterfly Gandhimathi Appliances Limited,BSE
3277,,,,3277,INTEGSW,Integra Switchgear Ltd.,BSE
3278,,,,3278,ATHENAGLO,Athena Global Technologies Limited,BSE
3279,,,,3279,NARMP,Narmada Macplast Drip Irrigation Sy,BSE
3280,,,,3280,DUTRON,Dutron  Polymers Ltd.,BSE
3281,,,,3281,RSSOFTWARE,R S Software India Ltd.,BSE
3282,,,,3282,MAGNAELQ,Magna Electro Castings Ltd.,BSE
3283,,,,3283,MARSONS,MARSONS LIMITED,BSE
3284,,,,3284,ELNET,Elnet Technologies Ltd.,BSE
3285,,,,3285,ACCEL,ACCEL LIMITED,BSE
3286,,,,3286,WEBELSOLAR,Websol Energy System Limited,BSE
3287,,,,3287,ROTO,Roto Pumps Ltd.,BSE
3288,,,,3288,TTKPRESTIG,TTK Prestige Ltd.,BSE
3289,,,,3289,DHINDIA,D & H India Limited,BSE
3290,,,,3290,RAJRATAN,Rajratan Global Wire Ltd,BSE
3291,,,,3291,SURANAT&P,Surana Telecom And Power Limited,BSE
3292,,,,3292,ONWARDTEC,Onward Technologies Ltd.,BSE
3293,,,,3293,CENTUM,Centum Electronics Ltd,BSE
3294,,,,3294,ALFATRAN,Alfa Transformers ltd.,BSE
3295,,,,3295,NHCFOODS,NHC FOODS LIMITED,BSE
3296,,,,3296,PVP,PVP Ventures Ltd,BSE
3297,,,,3297,TRIGYN,Trigyn Technologies Ltd.,BSE
3298,,,,3298,CLENON,CLENON ENTERPRISES LIMITED,BSE
3299,,,,3299,KEI,KEI Industries Ltd.,BSE
3300,,,,3300,KEERTHI,Keerthi Industries Ltd,BSE
3301,,,,3301,SRICC,Sri Chakra Cement Limited,BSE
3302,,,,3302,SURAJ,Suraj Products Ltd.,BSE
3303,,,,3303,APCL,Anjani Portland Cement Ltd.,BSE
3304,,,,3304,MODINATUR,Modi Naturals Limited,BSE
3305,,,,3305,PRSNTIN,Prashant India Ltd,BSE
3306,,,,3306,SHAHFOOD,Shah Foods Ltd,BSE
3307,,,,3307,ZKHANDEN,Khandelwal Extraction Ltd.,BSE
3308,,,,3308,TASTYBITE,Tasty Bite Eatables Ltd.,BSE
3309,,,,3309,RITESHIN,Ritesh International Ltd,BSE
3310,,,,3310,AVTNPL,AVT Natural Products Ltd.,BSE
3311,,,,3311,HNDFDS,Hindustan Foods Ltd.,BSE
3312,,,,3312,NAHARINDUS,Nahar Industrial Enterprises Ltd,BSE
3313,,,,3313,VADILENT,Vadilal Enterprises Ltd.,BSE
3314,,,,3314,VADILALIND,Vadilal Industries Ltd.,BSE
3315,,,,3315,ASHAI,Ashiana Agro Industries Ltd,BSE
3316,,,,3316,ADFFOODS,ADF Foods Limited.,BSE
3317,,,,3317,RGRL,Retro Green Revolution Limited,BSE
3318,,,,3318,WILLIMFI,Williamson Financial Services ltd.,BSE
3319,,,,3319,AJANTSOY,Ajanta Soya Limited,BSE
3320,,,,3320,WILLAMAGOR,William Magor & Company Limited,BSE
3321,,,,3321,KISAAN,KISAAN PARIVAR INDUSTRIES LIMITED,BSE
3322,,,,3322,SIEL,Superior Industrial Enterprises Limited,BSE
3323,,,,3323,SPTRSHI,Saptarishi Agro Industries Ltd,BSE
3324,,,,3324,SRDAPRT,Sarda Proteins Ltd,BSE
3325,,,,3325,SANWARIA,SANWARIA CONSUMER LIMITED,BSE
3326,,,,3326,PRIMAGR,Prima Agro Ltd.,BSE
3327,,,,3327,MADHURIND,Madhur Industries Limited,BSE
3328,,,,3328,TARAI,Tarai Foods Ltd.,BSE
3329,,,,3329,MODAIRY,Modern Dairies Ltd.,BSE
3330,,,,3330,BAMBINO,Bambino Agro Industries Ltd,BSE
3331,,,,3331,PRIMIND,Prime Industries Ltd.,BSE
3332,,,,3332,VIKASWSP,Vikas WSP Ltd.,BSE
3333,,,,3333,VSFPROJ,VSF Projects Limited,BSE
3334,,,,3334,BANSTEA,Bansisons Tea Industries Ltd.,BSE
3335,,,,3335,POONADAL,Poona Dal And Oil Industries Ltd.,BSE
3336,,,,3336,TRANSFD,Transglobe Foods Ltd.,BSE
3337,,,,3337,ANIKINDS,Anik Industries Limited,BSE
3338,,,,3338,SHINDL,Sharat Industries Ltd.,BSE
3339,,,,3339,DATIWARE,DATIWARE MARITIME INFRA LIMITED,BSE
3340,,,,3340,KMGMILK,KMG Milk Food Limited,BSE
3341,,,,3341,KSE,KSE Ltd.,BSE
3342,,,,3342,PIONAGR,Pioneer Agro Extracts ltd.,BSE
3343,,,,3343,NARBADA,Narbada Gems and Jewellery Limited,BSE
3344,,,,3344,VIRATCRA,Virat Crane Industries Ltd,BSE
3345,,,,3345,IBINFO,IB Infotech Enterprises Ltd,BSE
3346,,,,3346,AMBARPIL,Ambar Protein Industries Limited,BSE
3347,,,,3347,CHORDIA,Chordia Food Products Ltd,BSE
3348,,,,3348,CIANAGRO,CIAN Agro Industries & Infrastructure Limited,BSE
3349,,,,3349,OMEAG,Omega Ag-Seeds (Punjab) ltd.,BSE
3350,,,,3350,TAIIND,Tai Industries Ltd.,BSE
3351,,,,3351,NKIND,N.K.Industries Ltd.,BSE
3352,,,,3352,BKV,BKV Industries Ltd.,BSE
3353,,,,3353,NCCBLUE,NCC Bluewater Products Ltd.,BSE
3354,,,,3354,NORBTEAEXP,Norben Tea & Exports Ltd,BSE
3355,,,,3355,ASIANTNE,Asian Tea & Exports Ltd.,BSE
3356,,,,3356,HERITGFOOD,Heritage Foods Limited,BSE
3357,,,,3357,SIMRAN,Simran Farms Ltd.,BSE
3358,,,,3358,HINDUST,Hindustan Agrigenetics Ltd.,BSE
3359,,,,3359,CCL,CCL Products (India) Ltd.,BSE
3360,,,,3360,KELLTONTEC,Kellton Tech Solutions Ltd.,BSE
3361,,,,3361,SURFI,Suryo Foods & Industries Ltd.,BSE
3362,,,,3362,INTEGFD,Integrated Proteins Ltd.,BSE
3363,,,,3363,MAHAANF,Mahaan Foods Ltd.,BSE
3364,,,,3364,RICOAUTO,RICO Auto Industries Ltd.,BSE
3365,,,,3365,OMAXAUTO,Omax Autos Ltd.,BSE
3366,,,,3366,MUNJALSHOW,Munjal Showa Ltd.,BSE
3367,,,,3367,JAMNAAUTO,Jamna Auto Industries Ltd.,BSE
3368,,,,3368,TVSHLTD,TVS Holdings Limited,BSE
3369,,,,3369,JTEKTINDIA,JTEKT India Limited,BSE
3370,,,,3370,MUNJALAU,Munjal Auto Industries Ltd.,BSE
3371,,,,3371,JAYBARMARU,Jay Bharat Maruti Ltd.,BSE
3372,,,,3372,RACLGEAR,RACL Geartech Limited,BSE
3373,,,,3373,SAMKRG,Samkrg Pistons and Rings Ltd.,BSE
3374,,,,3374,ECSTSTL,East Coast Steel Ltd,BSE
3375,,,,3375,SICALLOG,Sical Logistics Limited,BSE
3376,,,,3376,RATNAMANI,Ratnamani Metals & Tubes Ltd,BSE
3377,,,,3377,VESUVIUS,Vesuvius India Ltd.,BSE
3378,,,,3378,ASAL,Automotive Stampings and Assemblies Ltd.,BSE
3379,,,,3379,ARCEEIN,Arcee Indusrtries ltd.,BSE
3380,,,,3380,ABCINDQ,ABC India Ltd.,BSE
3381,,,,3381,BALTE,Balurghat Technologies Ltd.,BSE
3382,,,,3382,COARO,Coastal Roadways Ltd.,BSE
3383,,,,3383,SIBARAUT,Sibar Auto Parts Ltd.,BSE
3384,,,,3384,TRANSWORLD,TRANSWORLD SHIPPING LINES LIMITED,BSE
3385,,,,3385,STARLOG,Starlog Enterprises Limited,BSE
3386,,,,3386,SHVSUIT,Shiva Suitings Ltd.,BSE
3387,,,,3387,TITANIN,TITAN INTECH LIMITED,BSE
3388,,,,3388,EUROTEXIND,Eurotex Industries & Exports Ltd.,BSE
3389,,,,3389,ICIL,Indo Count Industries Ltd,BSE
3390,,,,3390,MARALOVER,Maral Overseas Ltd.,BSE
3391,,,,3391,SOMATEX,Soma Textile & Industries Ltd,BSE
3392,,,,3392,SOURCEIND,Source Industries (India) Ltd,BSE
3393,,,,3393,ADVLIFE,Advance Lifestyles Ltd.,BSE
3394,,,,3394,KAKTEX,Kakatiya Textiles Ltd.,BSE
3395,,,,3395,OCTAVE,Perfect-Octave Media Projects Ltd,BSE
3396,,,,3396,TRIDENT,Trident Ltd,BSE
3397,,,,3397,HISARSP,Hisar Spinning Mills Ltd,BSE
3398,,,,3398,ALOKINDS,Alok Industries Ltd.,BSE
3399,,,,3399,PASARI,Pasari Spinning Mills Ltd.,BSE
3400,,,,3400,AMARJOTHI,Amarjothi Spinning Mills Ltd,BSE
3401,,,,3401,OLYMPTX,Olympia Industries Ltd.,BSE
3402,,,,3402,NAGREEKEXP,Nagreeka Exports Ltd.,BSE
3403,,,,3403,SUDTIND-B,Suditi Industries Ltd.,BSE
3404,,,,3404,SBFL,Shree Bhavya Fabrics Limited,BSE
3405,,,,3405,GEMSPIN,Gem Spinners India Ltd,BSE
3406,,,,3406,EUREKAI,Eureka Industries Ltd.,BSE
3407,,,,3407,ADITYASP,Aditya Spinners Ltd.,BSE
3408,,,,3408,PRIMEURB,Prime Urban Development India Ltd,BSE
3409,,,,3409,DHANFAB,Dhanlaxmi Fabrics Ltd.,BSE
3410,,,,3410,SLSTLQ,Sri Lakshmi Saraswathi Textiles (Ar,BSE
3411,,,,3411,ZODIACLOTH,Zodiac Clothing Co. Ltd.,BSE
3412,,,,3412,GANGOTRI,Gangotri Textiles Ltd.,BSE
3413,,,,3413,SRMCL,Sri Ramakrishna Mills (Coimbatore) Ltd.,BSE
3414,,,,3414,SUPERSPIN,Super Spinning Mills Ltd.,BSE
3415,,,,3415,UNITEDTE,United Textiles Ltd.,BSE
3416,,,,3416,SILINV,SIL Investments Ltd,BSE
3417,,,,3417,SURYALAXMI,Suryalakshmi Cotton Mills Ltd.,BSE
3418,,,,3418,SAMTEX,Samtex Fashions Ltd.,BSE
3419,,,,3419,CITYMAN,Cityman Limited,BSE
3420,,,,3420,DHANROTO,Dhanalaxmi Roto Spinners Ltd.,BSE
3421,,,,3421,DAMODARIND,Damodar Industries Limited,BSE
3422,,,,3422,SANBLUE,Sanblue Corporation Limited,BSE
3423,,,,3423,UNIROYAL,Uniroyal Industries Ltd,BSE
3424,,,,3424,TATIAGLOB,Tatia Global Vennture Limited,BSE
3425,,,,3425,SUNILTX,Sunil Industries Ltd.,BSE
3426,,,,3426,SRINACHA,Sri Nachammai Cotton Mills Ltd.,BSE
3427,,,,3427,SAMBANDAM,Sambandam Spinning Mills Ltd.,BSE
3428,,,,3428,KANDAGIRI,Kandagiri Spinning Mills Ltd.,BSE
3429,,,,3429,MKPMOB,MKP Mobility Limited,BSE
3430,,,,3430,PARASPETRO,Paras Petrofils Ltd.,BSE
3431,,,,3431,KITEX,Kitex Garmenets Ltd.,BSE
3432,,,,3432,CRANEX,Cranex Ltd.,BSE
3433,,,,3433,BATLIBOI,Batliboi Ltd,BSE
3434,,,,3434,AUSTENG,Austin Engineering Co. Ltd.,BSE
3435,,,,3435,UNIDT,United Drilling Tools Ltd.,BSE
3436,,,,3436,FLUIDOM,Fluidomat Ltd.,BSE
3437,,,,3437,EMAINDIA,Ema India Ltd.,BSE
3438,,,,3438,WINDMACHIN,Windsor Machines Limited,BSE
3439,,,,3439,SHANTIGEAR,Shanthi Gears Ltd.,BSE
3440,,,,3440,MIVENMACH,Miven Machine Tools Ltd.,BSE
3441,,,,3441,HONDAPOWER,HONDA INDIA POWER PRODUCTS LIMITED,BSE
3442,,,,3442,HITECHGEAR,The Hi-Tech Gears Limited,BSE
3443,,,,3443,ELGIEQUIP,Elgi Equipments Ltd.,BSE
3444,,,,3444,UVDRHOR,United Van Der Horst Ltd.,BSE
3445,,,,3445,KLBRENG-B,Kilburn Engineering Ltd,BSE
3446,,,,3446,BIRLAPREC,Birla Precision Technologies Ltd,BSE
3447,,,,3447,YUKEN,Yuken India Ltd.,BSE
3448,,,,3448,TIMKEN,Timken India Ltd,BSE
3449,,,,3449,VOITHPAPR,Voith Paper Fabrics India Ltd,BSE
3450,,,,3450,ARTSON,ARTSON LIMITED,BSE
3451,,,,3451,SOLIMAC,Solitaire Machine Tools Ltd,BSE
3452,,,,3452,DIACABS,Diamond Power Infrastructure Limited,BSE
3453,,,,3453,INDSILHYD,Indsil Hydro Power and Manganese Limited,BSE
3454,,,,3454,TMTIND-B1,TMT (India) ltd.,BSE
3455,,,,3455,ITL,ITL Industries Ltd.,BSE
3456,,,,3456,FRONTSP,Frontier Springs Ltd.,BSE
3457,,,,3457,PRAJIND,Praj Industries Ltd.,BSE
3458,,,,3458,RASANDIK,Rasandik Engg. Industries India Ltd,BSE
3459,,,,3459,YOGISUNG,Yogi Sung-won (India) Ltd.,BSE
3460,,,,3460,HLEGLAS,HLE GLASCOAT LIMITED,BSE
3461,,,,3461,GUJAPOLLO,Gujarat Apollo Industries Ltd.,BSE
3462,,,,3462,TANAA,Taneja Aerospace & Aviation Ltd.,BSE
3463,,,,3463,CONART,Conart Engineers Ltd.,BSE
3464,,,,3464,MINALIND,Minal Industries Limited,BSE
3465,,,,3465,SHIVAGR,Shivagrico Implements Ltd.,BSE
3466,,,,3466,MMFL,M.M.Forgings Ltd.,BSE
3467,,,,3467,IYKOTHITE,Iykot Hitech Toolroom Ltd,BSE
3468,,,,3468,MAYURUNIQ,Mayur Uniquoters ltd.,BSE
3469,,,,3469,CENLUB,Cenlub Industries Ltd.,BSE
3470,,,,3470,RAJOOENG,Rajoo Engineers Ltd.,BSE
3471,,,,3471,DOLPHIN,Dolphin Offshore Enterprises (India) ltd.,BSE
3472,,,,3472,VJLAXMIE,Veejay Lakshmi Engineering Works Lt,BSE
3473,,,,3473,AHMDSTE,Ahmedabad Steelcraft Ltd.,BSE
3474,,,,3474,GVTD,GE Vernova T&D India Limited,BSE
3475,,,,3475,RAMRAT,Ram Ratna Wires Ltd.,BSE
3476,,,,3476,JAYNECOIND,Jayaswal Neco Industries Ltd,BSE
3477,,,,3477,KPIL,KALPATARU PROJECTS INTERNATIONAL LIMITED,BSE
3478,,,,3478,NMSRESRC,NMS RESOURCES GLOBAL LIMITED,BSE
3479,,,,3479,CANDOUR,CANDOUR TECHTEX LIMITED,BSE
3480,,,,3480,TIGLOB,T & I Global Ltd.,BSE
3481,,,,3481,CONTROLPR,Control Print (India) Ltd.,BSE
3482,,,,3482,BEMHY,Bemco Hydraulics Ltd.,BSE
3483,,,,3483,ANSALBU,Ansal Buildwell Ltd.,BSE
3484,,,,3484,WEIZMANIND,Weizmann Limited.,BSE
3485,,,,3485,BNRSEC,B.N.Rathi Securities Ltd.,BSE
3486,,,,3486,RISHITECH,Rishi Techtex Limited,BSE
3487,,,,3487,SINCLAIR,Sinclairs Hotels  Ltd,BSE
3488,,,,3488,SAFARI,Safari Industries (India) Ltd.,BSE
3489,,,,3489,ADSDIAG,A.D.S. Diagnostics Ltd.,BSE
3490,,,,3490,ZBINTXPP,Binayak Tex Processors  Ltd.,BSE
3491,,,,3491,JJFINCOR,J.J. Finance Corporation Ltd.,BSE
3492,,,,3492,COSMOFE,Cosmo Ferrites Ltd.,BSE
3493,,,,3493,CROPSTER,CROPSTER AGRO LIMITED,BSE
3494,,,,3494,FUTURSEC,Futuristic Securities Ltd,BSE
3495,,,,3495,SANCTRN,Sanco Trans Ltd.,BSE
3496,,,,3496,ADORMUL,Ador Multiproducts Ltd,BSE
3497,,,,3497,EIHAHOTELS,EIH Associated Hotels Ltd.,BSE
3498,,,,3498,MEDICAPQ,Medi-Caps Ltd.,BSE
3499,,,,3499,OTCO,Otco International Ltd,BSE
3500,,,,3500,MORGANITE,Morganite Crucible (India) Limited,BSE
3501,,,,3501,BAPACK,B&A Packaging India Limited,BSE
3502,,,,3502,ABAN,Aban  Offshore Ltd.,BSE
3503,,,,3503,KOKUYOCMLN,Kokuyo Camlin Ltd,BSE
3504,,,,3504,SRMENERGY,SRM Energy Limited,BSE
3505,,,,3505,BHARATSE,Bharat Seats Ltd,BSE
3506,,,,3506,CONTPTR,Continental Petroleums Ltd.,BSE
3507,,,,3507,NBFOOT,N.B. Footwear Ltd.,BSE
3508,,,,3508,MACPLASQ,Machino Plastics Ltd,BSE
3509,,,,3509,PEARLPOLY,Pearl Polymers Ltd.,BSE
3510,,,,3510,VENKEYS,Venky's (India) ltd.,BSE
3511,,,,3511,ADVANIHOTR,Advani Hotels & Resorts (India) Ltd.,BSE
3512,,,,3512,GVFILM,G.V. Films  Ltd.,BSE
3513,,,,3513,SUPERHOUSE,Superhouse limited,BSE
3514,,,,3514,RAMAVISION,Rama Vision Ltd,BSE
3515,,,,3515,TCPLPACK,TCPL Packaging Limited,BSE
3516,,,,3516,SHRIGANG,Shri Gang Industries & Allied Products Limited,BSE
3517,,,,3517,PURITY,Purity Flex Pack Ltd,BSE
3518,,,,3518,BALMLAWRIE,Balmer Lawrie & Co. Ltd.,BSE
3519,,,,3519,KOVAI,Kovai Medical Center & Hospital Ltd,BSE
3520,,,,3520,ELDEHSG,Eldeco Housing & Ind. Ltd.,BSE
3521,,,,3521,MICROSE,Microse India Limited,BSE
3522,,,,3522,STDSHOE,Standard Shoe Sole and Mould (India) Ltd,BSE
3523,,,,3523,DCMSHRIRAM,DCM Shriram Limited,BSE
3524,,,,3524,DCMSRIND,DCM Shriram Industries Ltd.,BSE
3525,,,,3525,MAWANASUG,Mawana Sugars Ltd,BSE
3526,,,,3526,MINID,Mini Diamonds (India) Ltd.,BSE
3527,,,,3527,MAHAPEXLTD,Maha Rashtra Apex Corporation Ltd,BSE
3528,,,,3528,NILKAMAL,Nilkamal Limited,BSE
3529,,,,3529,TRITON,Triton Corp. Ltd.,BSE
3530,,,,3530,NAHARPOLY,Nahar Polyfilms Ltd.,BSE
3531,,,,3531,3MINDIA,3M India Ltd.,BSE
3532,,,,3532,JCHAC,Johnson Controls-Hitachi Air Conditioning India Ltd.,BSE
3533,,,,3533,JMFINANCIL,JM Financial Limited,BSE
3534,,,,3534,ADCINDIA,ADC India Communications Limited,BSE
3535,,,,3535,TNTELE,Tamilnadu Telecommunications Ltd.,BSE
3536,,,,3536,SUNRAJDI,Sunraj Diamond Exports Ltd.,BSE
3537,,,,3537,RIIL,Reliance Industrial Infrastructure,BSE
3538,,,,3538,SHARP,Sharp India Ltd,BSE
3539,,,,3539,LINDEINDIA,Linde India Limited,BSE
3540,,,,3540,INDBNK,Ind Bank Housing Ltd,BSE
3541,,,,3541,JAIMATAG,Jai Mata Glass Ltd.,BSE
3542,,,,3542,LOTUSCHO,Lotus Chocolate Co. Ltd.,BSE
3543,,,,3543,PACIFICI,Pacific Industries ltd.,BSE
3544,,,,3544,CMMHOSP,Chennai Meenakshi Multispeciality Hospital Ltd.,BSE
3545,,,,3545,UNIOFFICE,Universal Office Automation Limited,BSE
3546,,,,3546,APMIN,APM Industries Ltd.,BSE
3547,,,,3547,PRECWIRE,Precision Wires India ltd.,BSE
3548,,,,3548,KRYPTONQ,Krypton Industries Ltd,BSE
3549,,,,3549,SWISSMLTRY,SWISS MILITARY CONSUMER GOODS LIMITED,BSE
3550,,,,3550,MARBU,Martin Burn Ltd,BSE
3551,,,,3551,FEL,Future Enterprises Limited,BSE
3552,,,,3552,INDTONER,Indian Toners & Developers Ltd.,BSE
3553,,,,3553,KUNSTOFF,Kunststoffe Industries Ltd.,BSE
3554,,,,3554,SCI,Shipping Corporation Of India Ltd,BSE
3555,,,,3555,SIKA,Sika Interplant Systems Ltd.,BSE
3556,,,,3556,ITI,ITI Limited (Indian Teleph.Ind.Ltd),BSE
3557,,,,3557,DREDGECORP,Dredging Corporation of India Ltd.,BSE
3558,,,,3558,PHRMASI,Phaarmasia Limited.,BSE
3559,,,,3559,PODDARHOUS,Poddar Housing and Development Limited,BSE
3560,,,,3560,NFL,National Fertilizers Ltd.,BSE
3561,,,,3561,IPRINGLTD,IP Rings Ltd.,BSE
3562,,,,3562,PIIND,PI Industries Limited,BSE
3563,,,,3563,PLASTIBLEN,Plastiblends India Ltd.,BSE
3564,,,,3564,YASHINNO,YASH INNOVENTURES LIMITED,BSE
3565,,,,3565,KKPLASTICK,Kkalpana Plastick Limited,BSE
3566,,,,3566,WATERBASE,Waterbase Limited,BSE
3567,,,,3567,FLEXFO,Flex Foods Ltd.,BSE
3568,,,,3568,GOLKUNDIA,Golkunda Diamonds & Jewellery Ltd.,BSE
3569,,,,3569,APCOTEXIND,Apcotex Industries Limited,BSE
3570,,,,3570,FORTISMLR,Fortis Malar Hospitals Limited,BSE
3571,,,,3571,MASTEK,Mastek Limited,BSE
3572,,,,3572,EIMCOELECO,EIMCO Elecon India Ltd.,BSE
